dialogue_id,summary,time_taken,memory_usage
1,"Doctor Hawkins checks on Mr. Smith, who hasn't had a check-up in 5 years. He advises him to get one annually and to quit smoking for his health. Mr. Smith is a smoker and has tried to quit many times but hasn't succeeded.",0.4534578418731689,787.75884765625
2,"Mrs. Parker and Dr. Peters discuss Ricky's vaccination schedule. Ricky is 14 months old and due for Hepatitis A, Chickenpox, and Measles shots. Dr. Peters can only give him these for now, and will administer the rest in a couple of weeks. Mrs. Parker may also need a Tetanus booster.",0.5132806396484375,775.55072265625
3,"Person1 lost their keys and a small foot ornament. They asked Person2 for help, who agreed to assist them. After searching, Person2 found the items, and Person1 expressed their gratitude.",0.5132806396484375,775.55072265625
4,Person1 is upset that Person2 didn't tell them about their girlfriend and that they were in love. Person2 apologizes and says they thought Person1 knew. Person1 is frustrated that Person2 didn't think it mattered and that they were going to marry her.,0.5132806396484375,775.55072265625
5,"Malik approaches Wen and Nikki, asking for a dance. Wen declines but allows Malik to dance with Nikki.",0.5132806396484375,775.55072265625
6,Lisa wishes Aims a happy birthday and gives her a present. Aims is excited about the gift and introduces her friends to Lisa.,0.5132806396484375,775.55072265625
7,"Two people discuss a $10 fare for a ride. The driver explains the fare structure, which includes a base rate of $2 for the first 2 km and 20 cents for each additional 200 m.",0.5132806396484375,775.55072265625
8,"Judy Liao, an applicant for the accounts assistant position, visited the company to confirm that her resume was received. She had sent her resume along with a cover letter, two letters of recommendation, as requested. The company confirmed they had received her application and did not require any additional documents.Person2 asks Person1 about the interview schedule for a job. Person1 is unsure but mentions that resumes are still being received and interviews might start after a week or two. Person2 thanks Person1 for their help and they exchange goodbyes.",1.1323142433166504,1795.5227734375
9,"Person1 describes a basic computer package with a good CPU, 256 MB of RAM, a built-in modem, and a 15-inch monitor. Person2 asks about a modem and monitor, and decides to buy the package.",0.5132806396484375,775.55072265625
10,"Person1 is looking for the visa office and Person2 offers to guide them. They discuss Person1's desire to study English Literature abroad and their ongoing visa process, which includes multiple interviews.",0.4534578418731689,787.75884765625
11,"Person1 asks Person2 to go to the store and buy a small bag of sugar, four oranges, and a half gallon of milk. Person2 agrees and confirms the quantities and amount of money needed.",0.5132806396484375,775.55072265625
12,"Person1 and Person2 discuss a picture of their proud mother in her cap and gown, who earned her Master's Degree from Miami University. They also discuss making copies of a photo of all of them together for Person2's new projector.",0.5132806396484375,775.55072265625
13,Person1 and Person2 discuss Bean's inappropriate and harassing emails. They suggest using a spam filter to block unwanted content.,0.5132806396484375,775.55072265625
14,Keith is 21 years old and James is a year older. James looks younger than his age. Person1's father is fine and retired last week. He wants to travel the world in his retirement. Person2 agrees that having an active retirement is a good idea and plans to spend their old age similarly.,0.5132806396484375,775.55072265625
15,"Person1 and Person2 discuss their music preferences. Person1 enjoys classical music for its relaxing and brain-stimulating effects, while Person2 prefers lively dance music for its energy. They both acknowledge some benefits of each genre, such as reducing stress and improving cognitive performance.Two people discuss the benefits of listening to classical music for increasing brain power and the influence of music on a person's feeling and character. They also suggest exploring different types of music to find what suits one's mood and preferences.",1.1323142433166504,1795.5227734375
